RSI,MeanToStdDev,PL
35.11368,-0.5090162,WeakBuy
41.8775,-0.3164206,WeakBuy
43.52817,0.3221746,WeakSell
50.04708,0.4790114,WeakSell
53.26859,-0.4748626,WeakBuy
45.38288,-0.5254007,Buy
46.29324,-0.6965644,WeakBuy
44.90179,-0.004447003,WeakSell
50.88324,0.4065826,WeakSell
54.42327,0.9649411,Sell
59.38741,0.9818683,Sell
63.98355,1.171223,Sell
65.68773,0.7253259,Sell
61.41246,0.0257533,WeakSell
54.42117,-0.5959391,Sell
48.79616,-0.7374821,WeakSell
47.1134,-2.154134,Buy
37.61634,-3.077975,Buy
32.09478,-1.79024,WeakBuy
39.24417,-0.9466146,WeakBuy
43.20488,-1.198588,WeakBuy
40.19557,-1.556118,Buy
37.11512,-1.047144,Buy
40.67228,-0.7219945,WeakBuy
43.60947,-0.009941111,WeakSell
50.03794,0.7013307,WeakSell
54.8781,0.6100632,WeakSell
53.2567,1.139635,Sell
58.61908,1.117897,WeakSell
61.52863,0.3001543,WeakSell
53.81812,0.2203501,WeakSell
53.077,0.1933336,WeakBuy
51.18198,-0.5500187,WeakBuy
44.74949,-0.3251965,WeakSell
48.64804,-0.3922779,Buy
47.81049,-0.7634873,WeakBuy
45.43545,-0.1127894,WeakBuy
48.70575,-0.136597,WeakSell
46.87663,-0.01145784,WeakBuy
45.56345,-0.5804916,WeakBuy
40.4518,-0.3675747,WeakBuy
41.10835,0.8369786,WeakSell
51.7623,1.319878,WeakSell
55.91146,1.444803,WeakSell
57.94877,0.8865624,WeakSell
53.93446,0.8301771,WeakSell
57.84212,1.084875,WeakSell
64.01295,1.306986,Sell
63.76998,1.364372,Sell
61.58795,1.020982,Sell
60.1265,1.09697,StrongSell
63.60034,1.956225,StrongSell
67.5118,1.393352,StrongSell
61.2631,0.8418013,StrongSell
54.40051,-0.4874714,StrongSell
42.84685,-1.233627,StrongSell
38.93481,-2.491057,StrongSell
30.62943,-2.111223,Sell
31.71525,-2.443695,StrongSell
31.27058,-2.943105,Sell
28.28337,-4.109746,WeakBuy
22.45811,-4.366138,WeakSell
19.55261,-3.033696,WeakSell
23.7421,-2.402773,WeakSell
27.4674,-1.591712,Sell
37.79941,-1.478197,Sell
36.28856,-2.003115,WeakSell
30.89137,-1.757214,Sell
32.17513,-1.597488,WeakSell
33.92448,-2.060601,WeakBuy
28.0243,-1.853803,WeakBuy
24.93691,-1.792422,WeakSell
22.97552,-1.32473,WeakSell
31.9374,-1.128746,WeakSell
35.38277,-1.088786,WeakSell
34.83033,-1.308211,WeakBuy
29.96546,-1.817477,StrongBuy
23.03405,-1.709473,Buy
22.3353,-1.421642,StrongBuy
26.95088,-1.271691,Buy
28.07893,-0.9359676,StrongBuy
32.63241,-0.624242,WeakBuy
38.55488,-0.3187259,Buy
43.30725,0.009467791,WeakBuy
48.34126,0.2739781,WeakBuy
51.00422,0.5801736,WeakSell
54.4791,0.7518084,WeakBuy
54.06584,0.4540625,WeakBuy
49.70573,0.8818388,WeakBuy
53.53367,0.7503037,WeakBuy
54.08148,1.16687,WeakSell
60.10167,1.659942,WeakSell
62.62344,1.63035,WeakSell
61.95076,1.420754,WeakSell
57.64564,2.236083,StrongSell
64.32733,2.611621,StrongSell
71.14734,1.562869,Sell
59.2878,0.3309138,WeakSell
47.09152,0.2830855,WeakSell
49.1784,0.3695478,Sell
50.37718,0.4874331,Sell
52.76545,0.311216,Sell
49.80143,0.3905627,StrongSell
50.78268,-0.06541699,WeakSell
46.49741,-0.6284075,WeakSell
43.05005,-0.08391549,StrongSell
52.7393,-0.05097345,Sell
54.17888,-0.7871663,WeakSell
47.23677,-1.328805,WeakSell
44.27765,-1.524387,WeakSell
42.6536,-1.325614,Sell
44.71744,-1.669743,Sell
41.82755,-1.427382,Sell
42.89083,-1.926662,WeakSell
38.03346,-2.114837,WeakSell
34.79165,-2.337124,WeakBuy
32.01511,-1.81272,WeakSell
37.08964,-1.517753,WeakSell
38.08911,-1.270691,Sell
41.10499,-0.864721,Sell
44.77174,-0.8746441,Sell
42.17299,-0.927025,Sell
40.57763,-1.088911,Sell
38.52329,-0.922844,Sell
35.93416,-0.9893293,Sell
31.22849,-1.021274,StrongSell
32.59325,-1.513001,Sell
32.42856,-2.452626,WeakSell
26.30091,-2.87194,WeakBuy
22.3507,-2.494895,WeakSell
21.47193,-2.04132,WeakSell
25.59021,-2.035426,WeakSell
23.8081,-1.63379,WeakSell
29.86156,-1.317351,WeakSell
35.9235,-1.448717,WeakSell
30.46809,-1.384822,WeakSell
29.82067,-1.333377,WeakSell
31.88122,-1.256284,Sell
33.97452,-1.539679,WeakSell
30.67886,-1.878842,WeakSell
25.18445,-1.508593,WeakSell
30.9101,-1.46776,WeakSell
29.34956,-1.052505,Sell
38.00348,-1.088811,WeakSell
37.88347,-1.703626,WeakBuy
31.80504,-2.114022,WeakBuy
25.46756,-2.033637,WeakBuy
23.51455,-1.593382,WeakBuy
28.21669,-1.727549,Buy
23.56028,-1.395855,WeakBuy
28.59173,-1.417971,Buy
27.95087,-1.802067,StrongBuy
24.89471,-1.350615,StrongBuy
31.32965,-0.943848,Buy
37.51963,-0.3319704,WeakBuy
45.31374,-0.0790581,Buy
48.53,0.1819486,WeakBuy
53.21837,0.6170829,WeakBuy
58.82921,0.7869005,WeakBuy
59.65993,1.638824,WeakBuy
64.9374,1.655039,WeakSell
65.96501,1.577814,WeakBuy
64.28667,1.307033,WeakBuy
59.75747,1.231979,WeakBuy
59.6084,1.359799,WeakBuy
60.28521,1.283756,WeakBuy
58.94772,0.9300373,WeakBuy
53.14049,1.516318,WeakSell
60.90105,1.917438,WeakSell
67.09307,1.845869,WeakSell
66.42253,1.433429,WeakBuy
61.58899,1.400343,WeakBuy
60.63351,0.8470061,WeakBuy
52.91375,0.6538798,Buy
53.815,0.3716009,WeakBuy
52.71342,0.7972687,WeakBuy
60.1858,1.105848,WeakBuy
63.54965,1.124032,WeakBuy
66.42231,1.0532,WeakBuy
65.88893,1.361018,WeakSell
70.17034,1.996217,Sell
78.60252,1.869355,Sell
77.97877,1.909048,Sell
77.56282,1.681899,WeakSell
72.29504,1.054177,WeakSell
62.19224,0.5651616,WeakSell
56.29083,0.008234935,WeakSell
50.15474,-0.3757863,WeakBuy
47.33682,-0.7635992,WeakBuy
41.63774,-0.02546485,WeakSell
48.7949,-0.2828286,WeakBuy
46.83054,-0.9930695,WeakBuy
42.57889,-0.9427099,WeakBuy
43.34591,-1.643727,Buy
38.49598,-1.473014,WeakBuy
40.05743,-0.8784621,WeakBuy
46.82373,-0.07805517,WeakSell
51.78622,-0.03651629,WeakBuy
50.95647,0.1335724,WeakBuy
52.40718,-0.2017652,WeakBuy
50.77186,0.2702778,WeakSell
54.35786,0.6174822,WeakSell
59.69949,1.255246,WeakSell
64.89016,0.9657979,WeakSell
63.98229,0.6413192,WeakSell
58.84143,0.9593976,Sell
59.8341,0.8303927,Sell
58.36757,0.4150459,WeakSell
53.84401,-0.7331206,WeakSell
41.97517,-1.391258,WeakBuy
33.34203,-1.445649,WeakBuy
32.1513,-1.353017,WeakBuy
31.86204,-1.147445,WeakBuy
34.18587,-0.9812639,WeakBuy
37.47088,-0.4388049,WeakSell
44.27298,-0.6173039,WeakBuy
44.29917,-1.317958,WeakSell
40.12877,-0.5599644,WeakSell
47.85451,-0.8977499,WeakBuy
42.97388,-0.6827062,WeakSell
45.96708,0.01228649,WeakSell
54.28213,-0.211835,WeakSell
52.44732,0.02985132,WeakSell
57.47074,0.2726766,Sell
59.57792,0.5267029,Sell
60.19811,0.2828833,Sell
55.23149,0.5045844,Sell
56.59604,0.5907328,StrongSell
56.28302,-0.1466869,Sell
49.92045,-0.6442676,Sell
43.55961,-0.7478523,Sell
40.95031,-2.08193,Sell
29.21836,-1.751282,Sell
31.14505,-2.414016,Sell
27.87221,-2.263931,Sell
25.87093,-2.266139,Sell
25.06554,-2.839854,Sell
22.7194,-3.222319,WeakSell
21.9148,-3.446951,WeakSell
20.46919,-2.915103,WeakSell
20.98385,-2.417131,Sell
23.31869,-1.770335,Sell
31.62629,-1.850681,Sell
29.60681,-2.3723,WeakSell
22.8359,-2.359137,WeakSell
21.7943,-2.173933,WeakSell
22.50057,-1.835646,WeakSell
23.77174,-1.916056,WeakSell
22.20338,-2.11928,WeakBuy
18.64602,-2.072819,Buy
15.10706,-1.910102,WeakBuy
15.18647,-1.479688,WeakBuy
24.36257,-1.277537,WeakBuy
26.68357,-1.070572,WeakSell
29.61586,-0.7572542,WeakSell
37.00399,-0.9854214,WeakBuy
31.59998,-0.6906572,WeakBuy
36.92574,-0.9695228,WeakBuy
33.28304,-0.6908509,WeakBuy
38.56935,-0.4305677,WeakSell
42.08375,-0.1893579,WeakSell
46.75341,0.00378263,WeakSell
47.5312,0.05487071,Sell
48.15954,0.3918212,Sell
50.80274,0.0005588031,WeakSell
45.07092,-0.4047149,WeakSell
41.50612,-0.6582096,WeakSell
39.92318,-0.8724172,WeakSell
39.32465,-0.9073513,WeakSell
38.83792,-0.9627537,WeakSell
37.67611,0.0734672,Sell
45.16613,0.7200322,Sell
50.22831,0.558982,Sell
51.05058,0.1964314,Sell
49.04156,-1.140844,WeakSell
41.93147,-2.582888,WeakSell
35.09007,-2.724542,WeakSell
34.4911,-2.406568,WeakSell
36.35563,-2.412979,WeakBuy
36.21209,-2.58413,WeakBuy
34.76586,-2.315034,WeakBuy
33.17269,-1.948916,WeakSell
35.31326,-1.647022,WeakSell
36.68295,-1.466342,WeakSell
35.40058,-1.275771,WeakSell
38.99931,-1.58333,WeakBuy
32.362,-2.117372,Buy
28.50842,-2.009731,Buy
26.05066,-1.695327,Buy
27.65311,-0.97075,WeakBuy
39.63565,-0.4231345,WeakBuy
47.12621,-0.5584869,WeakBuy
44.35777,-0.4723991,WeakBuy
43.2371,-0.4834224,WeakBuy
43.58701,-0.4905339,Buy
43.96023,-0.3640097,WeakBuy
45.61369,0.4486645,WeakSell
55.8783,0.6004286,WeakSell
56.68719,0.3206654,WeakBuy
52.36607,0.07962472,WeakBuy
45.85009,-0.246593,WeakBuy
39.79885,0.1198869,WeakBuy
43.78577,0.5313784,Buy
47.18376,0.205938,Buy
45.22773,0.4868296,Buy
49.29013,0.8551892,Buy
52.46795,0.8060739,Buy
52.25475,1.890362,WeakBuy
60.84043,2.5963,WeakBuy
67.24263,3.073042,WeakBuy
70.93454,2.284953,WeakBuy
66.47244,1.913637,Buy
64.25439,1.806427,WeakBuy
64.47246,1.866081,Buy
65.7711,1.54741,Buy
65.664,1.733796,Buy
72.69051,1.730944,Buy
74.34879,1.713416,Buy
74.33441,1.412749,Buy
67.17056,1.735155,Buy
67.83543,2.582744,WeakBuy
75.9539,2.737753,Buy
78.15917,2.5879,WeakBuy
79.35043,2.687506,WeakBuy
81.67543,2.668896,WeakBuy
82.86977,3.149411,WeakSell
85.33894,2.917801,Sell
85.85896,2.265269,WeakSell
80.78715,1.873191,WeakSell
77.72646,1.518588,WeakSell
73.85798,1.449783,WeakSell
73.79979,1.123587,WeakSell
66.57327,1.014924,WeakBuy
67.33572,0.732237,WeakBuy
61.43774,0.6983607,WeakBuy
61.59446,0.7289543,WeakBuy
63.33455,0.5620997,WeakBuy
58.95534,0.7566614,WeakBuy
61.74603,0.6232752,WeakBuy
58.46397,0.8653558,WeakSell
64.57328,1.139482,WeakSell
69.60336,0.8341218,WeakSell
64.66597,0.4560217,WeakBuy
58.58288,0.1267826,WeakBuy
55.32795,0.1604683,WeakBuy
56.34766,0.5166205,WeakBuy
61.00818,0.3231697,WeakBuy
59.26625,0.7564393,WeakSell
64.54995,1.477873,Sell
68.73087,1.463785,WeakSell
66.34492,1.025521,WeakSell
60.37652,1.035491,Sell
59.91723,0.5828658,WeakSell
55.01402,-0.173453,WeakSell
48.73934,-0.015542,WeakSell
45.60648,-0.7608995,WeakSell
39.37056,-0.6390149,WeakSell
41.29474,-0.4368471,WeakSell
43.56034,0.3628521,WeakSell
50.30568,-0.1105601,WeakSell
46.49087,-1.157758,WeakSell
42.2197,-2.364972,WeakBuy
36.77083,-2.244461,WeakSell
37.70937,-1.876418,WeakBuy
39.37763,-2.491825,WeakBuy
35.459,-2.360801,WeakBuy
36.18618,-2.32824,WeakBuy
33.45436,-2.355548,Buy
32.93716,-1.685128,Buy
36.90077,-1.374903,WeakBuy
37.18997,-1.465174,Buy
36.92988,-1.038841,WeakBuy
43.80882,-0.7949201,Buy
48.15522,-0.8697457,Buy
46.25099,-0.1678516,WeakBuy
53.10415,0.3852969,WeakBuy
59.69886,0.6763796,WeakBuy
60.29446,0.6531036,WeakBuy
56.56763,0.2991358,WeakBuy
50.56538,0.8830135,WeakBuy
57.25241,1.176639,WeakBuy
58.25111,1.464532,WeakBuy
60.88062,1.996641,WeakSell
66.29857,2.073923,WeakBuy
66.17907,1.248748,WeakBuy
57.84047,0.4295447,Buy
48.17519,0.3016175,Buy
46.24969,0.8224231,Buy
50.08175,1.439974,WeakBuy
56.62389,1.608233,WeakBuy
60.21819,1.9215,WeakBuy
66.24869,2.11405,WeakBuy
69.28648,2.111382,WeakSell
70.62344,2.372379,WeakSell
76.12646,1.957741,WeakSell
73.46016,1.568615,WeakBuy
69.75833,1.420717,WeakBuy
70.15529,1.264581,WeakBuy
68.07658,1.349095,WeakSell
69.46824,1.470814,WeakSell
72.5731,1.188434,WeakSell
67.59163,1.081296,WeakBuy
65.86565,0.997037,WeakBuy
65.69227,1.169181,WeakBuy
65.88805,0.2458552,Buy
50.44725,-0.4427562,Buy
43.08558,-0.2753896,Buy
46.126,-0.03828707,Buy
50.88591,-0.3944196,Buy
46.58036,0.4163293,WeakBuy
54.55301,1.904908,WeakBuy
63.91912,2.359803,WeakSell
66.1455,1.751511,WeakBuy
62.25317,1.250113,WeakBuy
60.82013,1.510805,WeakBuy
65.97832,1.504859,WeakBuy
67.36753,1.218289,WeakBuy
63.7522,1.238976,WeakBuy
62.66443,1.097118,WeakBuy
61.01265,1.363527,WeakBuy
62.20981,2.109221,WeakBuy
66.06303,2.282779,WeakBuy
67.07337,2.087209,WeakSell
65.26276,2.594061,WeakSell
70.46955,2.539341,Sell
73.00697,2.788077,Sell
76.15958,1.991106,WeakSell
68.69927,1.468097,Sell
62.46772,1.469503,Sell
62.80984,0.9183267,WeakSell
56.41845,0.3822843,WeakSell
50.16272,0.2523414,WeakSell
49.32503,0.4876547,Sell
52.08572,0.7726563,Sell
58.82311,0.1793062,Sell
53.56458,-0.09363665,Sell
50.73924,-0.1786462,Sell
50.50811,-0.159297,Sell
53.17991,-0.3365662,Sell
50.46279,-1.676912,WeakSell
36.96149,-2.078166,Sell
33.74261,-2.061108,WeakSell
34.58588,-2.880462,WeakSell
29.91342,-2.292114,WeakSell
32.13544,-1.989916,WeakSell
33.91888,-2.319595,WeakSell
31.05599,-2.245466,WeakSell
30.13731,-1.807635,WeakSell
34.87486,-1.807314,WeakBuy
32.98617,-1.524943,WeakSell
33.93211,-1.40617,WeakSell
33.25982,-1.453299,WeakSell
31.58048,-1.265684,WeakSell
30.79861,-1.370719,WeakSell
27.27699,-1.384666,WeakSell
22.72374,-0.9080541,Sell
34.96178,-1.439589,WeakSell
29.14441,-1.53169,WeakBuy
26.82087,-1.403783,WeakSell
28.65589,-1.331153,WeakBuy
30.14973,-1.082132,WeakSell
34.56893,-1.076992,WeakBuy
31.61214,-1.481029,WeakBuy
24.32454,-1.703405,WeakBuy
23.12141,-1.707026,WeakBuy
23.06073,-1.520796,WeakBuy
25.48323,-1.426752,WeakBuy
25.21261,-1.204993,Buy
29.05998,-1.310952,Buy
30.50932,-1.146603,WeakBuy
34.44513,0.00208871,WeakBuy
49.95619,0.3745988,WeakBuy
56.57148,1.039054,WeakSell
59.90869,1.411254,WeakBuy
61.51842,1.46226,WeakSell
64.16322,1.377726,WeakSell
63.45261,1.302326,WeakBuy
61.46055,1.62768,WeakSell
65.37591,1.426866,WeakBuy
61.78984,0.9365774,WeakSell
54.70905,1.19591,WeakSell
57.97044,0.8483801,WeakSell
52.41042,0.5855483,WeakBuy
50.29586,0.2621006,WeakBuy
46.86968,0.7070647,WeakBuy
48.90126,0.4797954,WeakBuy
50.34098,0.9913038,WeakSell
57.66307,1.392557,WeakSell
62.01494,2.048968,WeakSell
68.08628,1.185043,WeakSell
58.06632,0.8597138,WeakSell
55.51691,0.8188581,WeakSell
58.77129,0.7864373,WeakSell
61.45235,1.01991,Sell
65.18019,0.6222075,WeakSell
59.95302,-0.408134,WeakSell
49.09851,-0.7458411,WeakSell
46.83108,-0.8478804,WeakBuy
48.15248,-1.987331,WeakBuy
41.01958,-2.236436,WeakBuy
36.29702,-3.008005,WeakBuy
32.159,-2.506729,WeakBuy
31.39317,-1.826986,WeakBuy
35.34695,-1.354453,Buy
39.55035,-1.560875,WeakBuy
37.98483,-0.7827701,WeakBuy
46.15129,-0.9209653,Buy
43.31246,-1.213323,Buy
40.85923,-1.031465,Buy
43.55666,-0.06252461,WeakBuy
52.30136,0.02476616,Buy
54.01399,0.3291759,WeakBuy
57.11613,0.7766654,WeakBuy
61.59974,0.8633518,WeakBuy
60.84342,1.911129,WeakSell
68.48352,2.21853,WeakBuy
69.46538,1.861309,WeakSell
65.67499,2.163307,WeakSell
66.29626,2.297774,WeakSell
70.93694,2.310051,Sell
72.57637,2.097245,Sell
71.59145,2.005697,Sell
71.52578,1.963871,Sell
71.153,1.605508,Sell
66.83605,0.9208091,Sell
56.68651,0.5708494,WeakSell
51.33716,0.1308826,WeakSell
44.77001,0.1321668,WeakSell
47.73157,-0.2914068,WeakBuy
42.27251,-0.3614292,WeakSell
43.524,-0.2862914,WeakBuy
46.18597,-0.4269284,WeakSell
44.60442,-0.5576684,WeakBuy
43.34192,-0.8924884,WeakBuy
41.26064,-1.077683,WeakBuy
37.86637,-1.724949,Buy
32.96732,-1.764738,Buy
33.93006,-1.817539,StrongBuy
33.6267,-1.461002,Buy
37.59894,-0.1546323,WeakBuy
57.3698,-0.3775174,WeakBuy
54.24786,-0.4636739,WeakBuy
52.40051,-0.00558907,WeakBuy
57.39874,0.0919326,WeakBuy
56.03844,-0.1263353,WeakBuy
51.38091,0.03959005,WeakBuy
53.27717,0.4122517,WeakBuy
55.82481,0.5996922,WeakBuy
56.34895,0.7069721,WeakBuy
56.09125,0.8403085,WeakBuy
56.35143,1.187147,WeakBuy
58.48592,1.187256,WeakBuy
56.03926,1.234427,WeakBuy
55.74644,1.406185,WeakSell
59.72442,1.253392,WeakBuy
57.42727,1.153002,WeakBuy
58.66178,1.301918,WeakBuy
60.49416,1.35757,WeakBuy
65.27909,1.427414,WeakSell
67.14849,1.733173,WeakSell
70.79391,1.562977,WeakSell
70.31088,1.126689,WeakBuy
62.7504,0.8223491,WeakBuy
59.65343,0.6691414,WeakBuy
58.83031,0.791227,WeakSell
65.83704,1.120788,WeakBuy
71.32583,1.083009,WeakBuy
72.81647,1.376331,WeakSell
74.80418,1.357087,WeakSell
69.20923,0.9694623,WeakSell
63.39096,1.272339,WeakSell
67.48402,1.264988,WeakSell
65.85045,1.092196,WeakSell
63.03043,0.9223136,WeakSell
63.58472,-0.0724804,WeakBuy
51.22778,-1.178008,WeakBuy
41.38466,-1.439359,WeakBuy
40.22059,-2.268936,WeakBuy
35.71928,-1.824021,WeakBuy
38.67913,-2.116776,Buy
34.4571,-2.283586,Buy
33.13514,-0.9910309,WeakBuy
45.08485,-0.4857805,Buy
49.00801,-0.01131439,WeakBuy
54.10183,0.0920263,Buy
55.67173,0.009905247,Buy
54.28558,0.7308136,Buy
59.42589,0.7973917,Buy
59.5077,2.044932,WeakBuy
65.82384,3.101172,WeakBuy
71.85242,2.534762,WeakBuy
72.09649,2.186335,WeakBuy
72.25267,1.709169,WeakBuy
68.36822,1.644552,WeakBuy
67.63647,1.518476,WeakBuy
65.35577,1.572209,WeakBuy
66.11621,1.407774,WeakBuy
62.62902,1.651874,WeakBuy
66.05951,1.582955,WeakBuy
68.33698,1.866499,WeakSell
70.993,1.518948,WeakBuy
65.50103,1.291877,WeakBuy
62.55818,1.324669,WeakBuy
64.24193,0.9944265,WeakBuy
61.39423,0.7569309,WeakBuy
60.44188,0.9151218,WeakBuy
64.58797,0.9886389,WeakBuy
69.37747,0.6305426,WeakBuy
61.64647,0.5422537,WeakBuy
62.48117,1.061614,WeakBuy
70.63503,1.677124,WeakSell
74.71194,1.568524,WeakSell
72.64931,2.027857,WeakSell
75.52792,2.288386,WeakSell
77.56656,2.381278,Sell
79.20903,2.292505,Sell
79.01189,2.102837,Sell
77.57529,1.774167,Sell
71.70332,1.382643,Sell
63.24047,0.5151241,WeakSell
51.91738,-0.6935029,WeakSell
40.35406,-1.195563,WeakSell
37.41252,-1.1626,WeakBuy
37.57178,-0.9399158,WeakSell
40.61283,-1.865744,WeakBuy
33.31671,-2.082594,WeakBuy
31.88471,-1.900367,WeakBuy
31.24699,-1.547154,WeakBuy
35.20054,-1.163466,WeakBuy
38.3032,-0.9969126,WeakBuy
41.35085,-0.8665175,WeakBuy
43.77806,-0.5250018,WeakBuy
48.38756,-0.4367859,WeakBuy
51.28625,-0.5726766,Buy
50.59743,-0.9679533,WeakBuy
44.25167,-0.4446356,WeakBuy
51.09911,-0.3163403,WeakBuy
54.07648,-0.1696077,WeakBuy
55.77676,0.1222988,WeakBuy
56.86599,0.1505854,WeakBuy
54.32967,0.2220191,WeakBuy
54.89814,0.02537334,WeakBuy
48.15791,0.02814978,WeakBuy
45.14856,0.05853,WeakBuy
42.68999,0.4680576,WeakBuy
47.69082,1.066772,WeakBuy
54.0666,1.668689,WeakSell
59.00813,2.219498,WeakSell
63.23579,2.336879,WeakSell
66.93021,2.220294,WeakSell
71.99136,1.792342,WeakSell
68.78,1.826661,WeakSell
70.02322,1.605622,WeakSell
67.54269,1.40066,WeakSell
71.53017,0.7428349,WeakBuy
60.08311,0.6504499,WeakBuy
59.61869,0.8031508,WeakSell
61.82203,0.6489578,WeakSell
58.6004,0.6537282,WeakBuy
58.98668,0.5696135,WeakSell
58.08268,1.583947,WeakSell
68.35209,1.342816,WeakSell
65.59644,1.282495,WeakSell
67.27322,0.9812496,WeakSell
66.90651,0.3854725,WeakSell
56.07241,-0.5412015,WeakBuy
46.03285,-0.819857,WeakSell
44.11753,-0.7136804,WeakBuy
45.07045,-1.212452,WeakBuy
41.8159,-1.251521,WeakBuy
41.75417,-0.7084729,WeakSell
49.21649,-0.3463594,WeakSell
53.23499,-0.2246906,WeakSell
55.1057,-0.9113912,WeakSell
48.06615,-1.271315,WeakSell
43.46482,-2.025938,WeakBuy
35.91066,-2.325768,WeakBuy
31.04624,-1.986566,WeakBuy
31.89979,-1.607379,WeakBuy
35.28535,-0.75816,WeakSell
45.65192,0.5088881,WeakSell
55.52459,0.2969455,WeakSell
53.21541,-0.04496265,WeakSell
49.91785,-0.2217914,WeakSell
50.63632,-0.7797081,WeakBuy
45.95576,-1.940675,WeakBuy
37.32848,-2.034722,WeakBuy
36.23995,-1.696401,WeakBuy
37.68308,-1.428993,WeakBuy
39.43948,-0.9923787,WeakBuy
38.27077,-0.374111,WeakBuy
44.83939,0.1345827,WeakBuy
48.4843,0.6200194,WeakBuy
51.89513,-0.05305735,WeakBuy
47.57889,0.589297,WeakBuy
53.70761,1.721733,WeakBuy
59.83001,1.786489,WeakBuy
60.3215,2.092737,WeakBuy
64.02399,2.173465,WeakBuy
65.38321,1.572025,WeakBuy
60.22678,1.568542,WeakBuy
59.76316,1.559558,WeakBuy
59.36232,1.489534,WeakBuy
60.876,1.011569,WeakBuy
56.02262,0.6419623,WeakBuy
54.04522,1.551477,WeakBuy
63.45271,1.44114,WeakBuy
63.14211,1.247264,WeakBuy
61.20885,0.8580981,WeakBuy
55.15498,1.719049,WeakSell
59.86298,2.635711,WeakSell
67.76524,2.245897,WeakSell
67.79097,1.773705,WeakSell
64.59317,1.834012,WeakSell
68.24081,1.93635,WeakSell
74.81885,1.637993,WeakSell
73.36906,1.729635,WeakSell
74.77705,1.609448,WeakSell
74.07493,1.173422,WeakSell
66.11646,0.3967767,WeakBuy
53.44796,0.2683207,WeakSell
51.41852,0.5235347,WeakSell
54.06135,0.2537,WeakSell
53.89662,0.2542669,WeakSell
53.48105,-0.3205802,WeakBuy
45.43558,-0.740539,WeakBuy
42.30417,-0.3301608,WeakBuy
46.65591,-0.05686342,WeakSell
49.51363,-0.1687333,WeakBuy
50.27467,-0.68921,WeakBuy
45.77207,-1.485634,WeakBuy
40.18138,-1.190007,WeakBuy
43.38807,-0.3446609,WeakBuy
52.59387,0.3105296,WeakSell
58.97824,0.9769188,WeakSell
61.34288,1.224105,WeakSell
62.81055,0.3875544,WeakSell
56.48532,-0.06027279,WeakBuy
54.36397,0.1590902,WeakSell
53.56114,0.2788976,WeakSell
51.24544,-0.1116891,WeakSell
48.24625,-0.2050208,WeakBuy
47.8641,-0.2294079,WeakBuy
46.06413,0.1942797,WeakBuy
47.8666,0.04551424,WeakSell
46.7066,0.501015,WeakSell
48.4506,0.7378049,WeakSell
49.31255,0.7326415,WeakSell
49.87007,0.5104998,WeakSell
51.29252,1.725836,WeakSell
59.13874,0.9115897,WeakSell
52.5896,1.607744,WeakSell
58.37429,2.20635,Sell
61.9071,2.271412,Sell
65.5789,1.786147,WeakSell
64.43168,-0.4974095,WeakSell
45.69928,-1.225593,WeakSell
41.28718,-1.773664,WeakSell
38.89022,-1.978754,WeakSell
38.59107,-2.243901,WeakSell
38.3762,-1.797083,WeakSell
40.80672,-1.746218,WeakSell
39.04383,-1.990764,WeakSell
35.05269,-2.096248,WeakSell
30.60707,-2.070152,WeakSell
28.24251,-2.269542,WeakSell
27.37566,-2.067817,WeakSell
28.40432,-1.785406,WeakSell
29.5008,-1.95661,WeakBuy
26.60738,-1.861248,WeakBuy
27.42788,-1.504711,WeakSell
33.41824,-1.458865,WeakBuy
33.23459,-1.363344,WeakSell
31.62604,-1.264395,WeakSell
32.4547,-1.455499,WeakSell
27.19058,-0.7876381,WeakSell
41.15844,-0.9416184,WeakSell
38.22108,-1.42274,WeakBuy
32.39861,-1.586896,WeakBuy
26.89955,-1.437951,WeakBuy
28.39148,-1.294058,WeakBuy
27.38204,-1.238431,WeakBuy
24.25726,-1.036272,WeakBuy
26.53304,-0.9294502,WeakBuy
28.36227,-0.4160965,WeakBuy
42.91898,-0.5776489,WeakBuy
41.81624,-0.5912591,WeakBuy
42.40091,-0.3638746,WeakBuy
45.47474,0.08832442,WeakSell
51.34561,-0.2050038,WeakBuy
45.92295,0.3275366,WeakSell
50.12622,1.28784,WeakSell
58.02466,1.89298,WeakSell
61.82314,1.301242,WeakSell
56.33302,0.5142037,WeakSell
51.12353,-0.2547192,WeakSell
45.59096,-0.3965363,WeakSell
43.91935,-0.08006085,WeakSell
47.24988,0.5257288,WeakSell
51.47141,0.391563,WeakSell
49.29706,0.05238129,WeakSell
47.41975,0.3527246,WeakSell
49.57045,-0.3009703,WeakSell
45.11615,-1.573032,WeakSell
39.4908,-1.939135,WeakSell
33.00508,-2.165882,WeakSell
32.2314,-1.534013,WeakSell
39.67773,-2.233479,WeakSell
36.54119,-2.68551,WeakSell
33.23198,-2.465736,WeakSell
33.15429,-2.417271,WeakSell
32.66068,-2.405533,WeakSell
30.36089,-2.32796,WeakSell
29.04942,-2.538115,WeakSell
22.55596,-2.290672,WeakSell
23.24827,-1.73936,WeakSell
31.21617,-1.488295,WeakSell
33.3293,-1.699811,WeakSell
28.58212,-1.88503,WeakSell
26.43188,-1.669568,WeakSell
26.13971,-1.318056,WeakSell
29.05677,-1.147687,WeakSell
29.45119,-1.433157,WeakSell
26.29241,-1.179559,WeakSell
32.12424,-1.117524,WeakSell
33.14852,-0.9838738,Sell
35.0068,-1.018554,Sell
